path,entry_type,symlink_target,direct_files,recursive_files,category,role,scope,role_source,explanation
gem5/src/mem/ruby/protocol/chi/generic,directory,,4,4,main-source-tree,Ruby缓存一致性模型,当前统一构建RUBY=n，不提供当前跨设备一致性,gem5/src/mem/ruby,inherited-from-ancestor
gem5/src/mem/ruby/protocol/chi/tlm,directory,,13,16,main-source-tree,Ruby缓存一致性模型,当前统一构建RUBY=n，不提供当前跨设备一致性,gem5/src/mem/ruby,inherited-from-ancestor
gem5/src/mem/ruby/protocol/chi/tlm/python,directory,,3,3,main-source-tree,Ruby缓存一致性模型,当前统一构建RUBY=n，不提供当前跨设备一致性,gem5/src/mem/ruby,inherited-from-ancestor
gem5/src/mem/ruby/slicc_interface,directory,,13,13,main-source-tree,Ruby缓存一致性模型,当前统一构建RUBY=n，不提供当前跨设备一致性,gem5/src/mem/ruby,inherited-from-ancestor
gem5/src/mem/ruby/structures,directory,,30,30,main-source-tree,Ruby缓存一致性模型,当前统一构建RUBY=n，不提供当前跨设备一致性,gem5/src/mem/ruby,inherited-from-ancestor
gem5/src/mem/ruby/system,directory,,26,26,main-source-tree,Ruby缓存一致性模型,当前统一构建RUBY=n，不提供当前跨设备一致性,gem5/src/mem/ruby,inherited-from-ancestor
gem5/src/mem/slicc,directory,,4,68,main-source-tree,一致性协议描述编译工具,Ruby相关,gem5/src/mem/slicc,manual
gem5/src/mem/slicc/ast,directory,,48,48,main-source-tree,一致性协议描述编译工具,Ruby相关,gem5/src/mem/slicc,inherited-from-ancestor
gem5/src/mem/slicc/generate,directory,,4,4,main-source-tree,一致性协议描述编译工具,Ruby相关,gem5/src/mem/slicc,inherited-from-ancestor
gem5/src/mem/slicc/symbols,directory,,12,12,main-source-tree,一致性协议描述编译工具,Ruby相关,gem5/src/mem/slicc,inherited-from-ancestor
gem5/src/mem/unified_timing,directory,,4,4,main-source-tree,旧shared responder的构建副本,当前online配置不实例化,gem5/src/mem/unified_timing,manual
gem5/src/proto,directory,,9,9,main-source-tree,protobuf相关定义,上游trace/消息支持,gem5/src/proto,manual
gem5/src/python,directory,,8,259,main-source-tree,m5对象、配置与运行支持,配置装配层,gem5/src/python,manual
gem5/src/python/gem5,directory,,5,187,main-source-tree,m5对象、配置与运行支持,配置装配层,gem5/src/python,inherited-from-ancestor
gem5/src/python/gem5/components,directory,,1,134,main-source-tree,m5对象、配置与运行支持,配置装配层,gem5/src/python,inherited-from-ancestor
gem5/src/python/gem5/components/boards,directory,,11,13,main-source-tree,m5对象、配置与运行支持,配置装配层,gem5/src/python,inherited-from-ancestor
gem5/src/python/gem5/components/boards/experimental,directory,,2,2,main-source-tree,m5对象、配置与运行支持,配置装配层,gem5/src/python,inherited-from-ancestor
gem5/src/python/gem5/components/cachehierarchies,directory,,4,65,main-source-tree,m5对象、配置与运行支持,配置装配层,gem5/src/python,inherited-from-ancestor
gem5/src/python/gem5/components/cachehierarchies/chi,directory,,3,10,main-source-tree,m5对象、配置与运行支持,配置装配层,gem5/src/python,inherited-from-ancestor
gem5/src/python/gem5/components/cachehierarchies/chi/nodes,directory,,7,7,main-source-tree,m5对象、配置与运行支持,配置装配层,gem5/src/python,inherited-from-ancestor
gem5/src/python/gem5/components/cachehierarchies/classic,directory,,10,15,main-source-tree,m5对象、配置与运行支持,配置装配层,gem5/src/python,inherited-from-ancestor
gem5/src/python/gem5/components/cachehierarchies/classic/caches,directory,,5,5,main-source-tree,m5对象、配置与运行支持,配置装配层,gem5/src/python,inherited-from-ancestor
gem5/src/python/gem5/components/cachehierarchies/ruby,directory,,5,36,main-source-tree,m5对象、配置与运行支持,配置装配层,gem5/src/python,inherited-from-ancestor
gem5/src/python/gem5/components/cachehierarchies/ruby/caches,directory,,1,29,main-source-tree,m5对象、配置与运行支持,配置装配层,gem5/src/python,inherited-from-ancestor
gem5/src/python/gem5/components/cachehierarchies/ruby/caches/mesi_three_level,directory,,6,6,main-source-tree,m5对象、配置与运行支持,配置装配层,gem5/src/python,inherited-from-ancestor
gem5/src/python/gem5/components/cachehierarchies/ruby/caches/mesi_two_level,directory,,5,5,main-source-tree,m5对象、配置与运行支持,配置装配层,gem5/src/python,inherited-from-ancestor
gem5/src/python/gem5/components/cachehierarchies/ruby/caches/mi_example,directory,,4,4,main-source-tree,m5对象、配置与运行支持,配置装配层,gem5/src/python,inherited-from-ancestor
gem5/src/python/gem5/components/cachehierarchies/ruby/caches/prebuilt,directory,,1,6,main-source-tree,m5对象、配置与运行支持,配置装配层,gem5/src/python,inherited-from-ancestor
gem5/src/python/gem5/components/cachehierarchies/ruby/caches/prebuilt/octopi_cache,directory,,5,5,main-source-tree,m5对象、配置与运行支持,配置装配层,gem5/src/python,inherited-from-ancestor
gem5/src/python/gem5/components/cachehierarchies/ruby/caches/viper,directory,,7,7,main-source-tree,m5对象、配置与运行支持,配置装配层,gem5/src/python,inherited-from-ancestor
gem5/src/python/gem5/components/cachehierarchies/ruby/topologies,directory,,2,2,main-source-tree,m5对象、配置与运行支持,配置装配层,gem5/src/python,inherited-from-ancestor
gem5/src/python/gem5/components/devices,directory,,1,4,main-source-tree,m5对象、配置与运行支持,配置装配层,gem5/src/python,inherited-from-ancestor
gem5/src/python/gem5/components/devices/gpus,directory,,3,3,main-source-tree,m5对象、配置与运行支持,配置装配层,gem5/src/python,inherited-from-ancestor
gem5/src/python/gem5/components/memory,directory,,9,20,main-source-tree,m5对象、配置与运行支持,配置装配层,gem5/src/python,inherited-from-ancestor
gem5/src/python/gem5/components/memory/dram_interfaces,directory,,11,11,main-source-tree,m5对象、配置与运行支持,配置装配层,gem5/src/python,inherited-from-ancestor
gem5/src/python/gem5/components/processors,directory,,27,31,main-source-tree,m5对象、配置与运行支持,配置装配层,gem5/src/python,inherited-from-ancestor
gem5/src/python/gem5/components/processors/spatter_gen,directory,,4,4,main-source-tree,m5对象、配置与运行支持,配置装配层,gem5/src/python,inherited-from-ancestor
gem5/src/python/gem5/prebuilt,directory,,1,15,main-source-tree,m5对象、配置与运行支持,配置装配层,gem5/src/python,inherited-from-ancestor
gem5/src/python/gem5/prebuilt/demo,directory,,4,4,main-source-tree,m5对象、配置与运行支持,配置装配层,gem5/src/python,inherited-from-ancestor
gem5/src/python/gem5/prebuilt/riscvmatched,directory,,5,5,main-source-tree,m5对象、配置与运行支持,配置装配层,gem5/src/python,inherited-from-ancestor
gem5/src/python/gem5/prebuilt/viper,directory,,5,5,main-source-tree,m5对象、配置与运行支持,配置装配层,gem5/src/python,inherited-from-ancestor
gem5/src/python/gem5/resources,directory,,8,13,main-source-tree,m5对象、配置与运行支持,配置装配层,gem5/src/python,inherited-from-ancestor
gem5/src/python/gem5/resources/client_api,directory,,5,5,main-source-tree,m5对象、配置与运行支持,配置装配层,gem5/src/python,inherited-from-ancestor
gem5/src/python/gem5/simulate,directory,,5,5,main-source-tree,m5对象、配置与运行支持,配置装配层,gem5/src/python,inherited-from-ancestor
gem5/src/python/gem5/utils,directory,,7,15,main-source-tree,m5对象、配置与运行支持,配置装配层,gem5/src/python,inherited-from-ancestor
gem5/src/python/gem5/utils/multiprocessing,directory,,5,5,main-source-tree,m5对象、配置与运行支持,配置装配层,gem5/src/python,inherited-from-ancestor
gem5/src/python/gem5/utils/multisim,directory,,3,3,main-source-tree,m5对象、配置与运行支持,配置装配层,gem5/src/python,inherited-from-ancestor
gem5/src/python/m5,directory,,12,57,main-source-tree,m5对象、配置与运行支持,配置装配层,gem5/src/python,inherited-from-ancestor
gem5/src/python/m5/__pycache__,directory,,1,1,generated-cache,Python自动生成的bytecode缓存,本地产物，不维护源码、不提交,__pycache__,directory-type-rule
gem5/src/python/m5/ext,directory,,1,14,main-source-tree,m5对象、配置与运行支持,配置装配层,gem5/src/python,inherited-from-ancestor
gem5/src/python/m5/ext/pyfdt,directory,,4,4,main-source-tree,m5对象、配置与运行支持,配置装配层,gem5/src/python,inherited-from-ancestor
gem5/src/python/m5/ext/pystats,directory,,9,9,main-source-tree,m5对象、配置与运行支持,配置装配层,gem5/src/python,inherited-from-ancestor
gem5/src/python/m5/objects,directory,,2,2,main-source-tree,m5对象、配置与运行支持,配置装配层,gem5/src/python,inherited-from-ancestor
gem5/src/python/m5/params,directory,,11,11,main-source-tree,m5对象、配置与运行支持,配置装配层,gem5/src/python,inherited-from-ancestor
gem5/src/python/m5/stats,directory,,2,2,main-source-tree,m5对象、配置与运行支持,配置装配层,gem5/src/python,inherited-from-ancestor
gem5/src/python/m5/util,directory,,10,15,main-source-tree,m5对象、配置与运行支持,配置装配层,gem5/src/python,inherited-from-ancestor
gem5/src/python/m5/util/__pycache__,directory,,5,5,generated-cache,Python自动生成的bytecode缓存,本地产物，不维护源码、不提交,__pycache__,directory-type-rule
gem5/src/python/pybind11,directory,,7,7,main-source-tree,m5对象、配置与运行支持,配置装配层,gem5/src/python,inherited-from-ancestor
gem5/src/sim,directory,,147,176,main-source-tree,SimObject、事件、进程/SE、系统、序列化等框架,主事件队列与Host执行环境,gem5/src/sim,manual
gem5/src/sim/guest_abi,directory,,4,4,main-source-tree,SimObject、事件、进程/SE、系统、序列化等框架,主事件队列与Host执行环境,gem5/src/sim,inherited-from-ancestor
gem5/src/sim/power,directory,,17,17,main-source-tree,SimObject、事件、进程/SE、系统、序列化等框架,主事件队列与Host执行环境,gem5/src/sim,inherited-from-ancestor
gem5/src/sim/probe,directory,,8,8,main-source-tree,SimObject、事件、进程/SE、系统、序列化等框架,主事件队列与Host执行环境,gem5/src/sim,inherited-from-ancestor
gem5/src/sst,directory,,6,6,main-source-tree,SST集成,当前统一入口未选择,gem5/src/sst,manual
gem5/src/systemc,directory,,6,3911,main-source-tree,gem5原生SystemC/TLM实现及桥接,当前在线系统时间与process基础,gem5/src/systemc,manual
gem5/src/systemc/channel,directory,,11,11,main-source-tree,signal、FIFO等channel实现,原生SystemC通道,gem5/src/systemc/channel,manual
gem5/src/systemc/core,directory,,49,49,main-source-tree,kernel、scheduler、sc_time等,SystemC调度并入gem5时间轴,gem5/src/systemc/core,manual
gem5/src/systemc/dt,directory,,2,40,main-source-tree,SystemC数据类型,向量/数值类型,gem5/src/systemc/dt,manual
gem5/src/systemc/dt/bit,directory,,6,6,main-source-tree,SystemC数据类型,向量/数值类型,gem5/src/systemc/dt,inherited-from-ancestor
gem5/src/systemc/dt/fx,directory,,13,13,main-source-tree,SystemC数据类型,向量/数值类型,gem5/src/systemc/dt,inherited-from-ancestor
gem5/src/systemc/dt/int,directory,,16,16,main-source-tree,SystemC数据类型,向量/数值类型,gem5/src/systemc/dt,inherited-from-ancestor
gem5/src/systemc/dt/misc,directory,,3,3,main-source-tree,SystemC数据类型,向量/数值类型,gem5/src/systemc/dt,inherited-from-ancestor
gem5/src/systemc/ext,directory,,4,187,main-source-tree,gem5原生SystemC/TLM实现及桥接,当前在线系统时间与process基础,gem5/src/systemc,inherited-from-ancestor
gem5/src/systemc/ext/channel,directory,,29,29,main-source-tree,gem5原生SystemC/TLM实现及桥接,当前在线系统时间与process基础,gem5/src/systemc,inherited-from-ancestor
gem5/src/systemc/ext/core,directory,,19,19,main-source-tree,gem5原生SystemC/TLM实现及桥接,当前在线系统时间与process基础,gem5/src/systemc,inherited-from-ancestor
gem5/src/systemc/ext/dt,directory,,4,57,main-source-tree,gem5原生SystemC/TLM实现及桥接,当前在线系统时间与process基础,gem5/src/systemc,inherited-from-ancestor
gem5/src/systemc/ext/dt/bit,directory,,11,11,main-source-tree,gem5原生SystemC/TLM实现及桥接,当前在线系统时间与process基础,gem5/src/systemc,inherited-from-ancestor
gem5/src/systemc/ext/dt/fx,directory,,23,23,main-source-tree,gem5原生SystemC/TLM实现及桥接,当前在线系统时间与process基础,gem5/src/systemc,inherited-from-ancestor
gem5/src/systemc/ext/dt/int,directory,,15,15,main-source-tree,gem5原生SystemC/TLM实现及桥接,当前在线系统时间与process基础,gem5/src/systemc,inherited-from-ancestor
gem5/src/systemc/ext/dt/misc,directory,,4,4,main-source-tree,gem5原生SystemC/TLM实现及桥接,当前在线系统时间与process基础,gem5/src/systemc,inherited-from-ancestor
gem5/src/systemc/ext/systemc_home,directory,,0,16,main-source-tree,gem5原生SystemC/TLM实现及桥接,当前在线系统时间与process基础,gem5/src/systemc,inherited-from-ancestor
gem5/src/systemc/ext/systemc_home/include,directory,,4,16,main-source-tree,gem5原生SystemC/TLM实现及桥接,当前在线系统时间与process基础,gem5/src/systemc,inherited-from-ancestor
gem5/src/systemc/ext/systemc_home/include/tlm_utils,directory,,12,12,main-source-tree,gem5原生SystemC/TLM实现及桥接,当前在线系统时间与process基础,gem5/src/systemc,inherited-from-ancestor
gem5/src/systemc/ext/tlm_core,directory,,0,39,main-source-tree,gem5原生SystemC/TLM实现及桥接,当前在线系统时间与process基础,gem5/src/systemc,inherited-from-ancestor
gem5/src/systemc/ext/tlm_core/1,directory,,1,22,main-source-tree,gem5原生SystemC/TLM实现及桥接,当前在线系统时间与process基础,gem5/src/systemc,inherited-from-ancestor
gem5/src/systemc/ext/tlm_core/1/analysis,directory,,6,6,main-source-tree,gem5原生SystemC/TLM实现及桥接,当前在线系统时间与process基础,gem5/src/systemc,inherited-from-ancestor
gem5/src/systemc/ext/tlm_core/1/req_rsp,directory,,1,15,main-source-tree,gem5原生SystemC/TLM实现及桥接,当前在线系统时间与process基础,gem5/src/systemc,inherited-from-ancestor
gem5/src/systemc/ext/tlm_core/1/req_rsp/adapters,directory,,1,1,main-source-tree,gem5原生SystemC/TLM实现及桥接,当前在线系统时间与process基础,gem5/src/systemc,inherited-from-ancestor
gem5/src/systemc/ext/tlm_core/1/req_rsp/channels,directory,,0,7,main-source-tree,gem5原生SystemC/TLM实现及桥接,当前在线系统时间与process基础,gem5/src/systemc,inherited-from-ancestor
gem5/src/systemc/ext/tlm_core/1/req_rsp/channels/fifo,directory,,5,5,main-source-tree,gem5原生SystemC/TLM实现及桥接,当前在线系统时间与process基础,gem5/src/systemc,inherited-from-ancestor
gem5/src/systemc/ext/tlm_core/1/req_rsp/channels/req_rsp_channels,directory,,2,2,main-source-tree,gem5原生SystemC/TLM实现及桥接,当前在线系统时间与process基础,gem5/src/systemc,inherited-from-ancestor
gem5/src/systemc/ext/tlm_core/1/req_rsp/interfaces,directory,,4,4,main-source-tree,gem5原生SystemC/TLM实现及桥接,当前在线系统时间与process基础,gem5/src/systemc,inherited-from-ancestor
gem5/src/systemc/ext/tlm_core/1/req_rsp/ports,directory,,2,2,main-source-tree,gem5原生SystemC/TLM实现及桥接,当前在线系统时间与process基础,gem5/src/systemc,inherited-from-ancestor
gem5/src/systemc/ext/tlm_core/2,directory,,2,17,main-source-tree,gem5原生SystemC/TLM实现及桥接,当前在线系统时间与process基础,gem5/src/systemc,inherited-from-ancestor
